,TPR,group_value,group_variable,k,model_id,parameter,TNR,FOmR,FDR,FPR,FNR,NPV,Precision,PP,PN,PPR,PPrev,FP,FN,TN,TP,group_label_neg,group_label_pos,group_size,total_entities,Prev,PPR_disparity,PPrev_disparity,FDR_disparity,FOmR_disparity,FPR_disparity,FNR_disparity,PPR_ref_group_value,PPrev_ref_group_value,FDR_ref_group_value,FOmR_ref_group_value,FPR_ref_group_value,FNR_ref_group_value
76,1.0,Masters,education,9769,1,2.0_pct,0.0,0.0,0.42411642411642414,1.0,0.0,0.0,0.5758835758835759,481,0,0.04923738356024158,1.0,204,0,0,277,204,277,481,9769,0.5758835758835759,0.14965774735532045,1.0,0.5020663672597374,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
77,0.0,Preschool,education,9769,1,2.0_pct,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16,0,0.0016378339645818406,1.0,16,0,0,0,16,0,16,9769,0.0,0.004978220286247666,1.0,1.1837937384898711,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
78,1.0,Prof-school,education,9769,1,2.0_pct,0.0,0.0,0.30337078651685395,1.0,0.0,0.0,0.6966292134831461,178,0,0.018220902855972977,1.0,54,0,0,124,54,124,178,9769,0.6966292134831461,0.05538270068450529,1.0,0.3591284375193991,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
79,1.0,Some-college,education,9769,1,2.0_pct,0.0,0.0,0.8065246941549615,1.0,0.0,0.0,0.19347530584503853,2207,0,0.22591872248950762,1.0,1780,0,0,427,1780,427,2207,9769,0.19347530584503853,0.6866832607342874,1.0,0.9547588828781017,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
80,1.0,10th,education,9769,1,5.0_pct,0.0,0.0,0.9383561643835616,1.0,0.0,0.0,0.06164383561643835,292,0,0.02989046985361859,1.0,274,0,0,18,274,18,292,9769,0.06164383561643835,0.0908525202240199,1.0,1.1108201518706324,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
81,1.0,11th,education,9769,1,5.0_pct,0.0,0.0,0.9560117302052786,1.0,0.0,0.0,0.04398826979472141,341,0,0.034906336370150476,1.0,326,0,0,15,326,15,341,9769,0.04398826979472141,0.10609831985065338,1.0,1.1317207001398768,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
82,1.0,12th,education,9769,1,5.0_pct,0.0,0.0,0.9310344827586207,1.0,0.0,0.0,0.06896551724137931,116,0,0.011874296243218344,1.0,108,0,0,8,108,8,116,9769,0.06896551724137931,0.03609209707529558,1.0,1.102152791007811,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
83,1.0,1st-4th,education,9769,1,5.0_pct,0.0,0.0,0.9555555555555556,1.0,0.0,0.0,0.044444444444444446,45,0,0.004606408025386427,1.0,43,0,0,2,43,2,45,9769,0.044444444444444446,0.014001244555071561,1.0,1.1311806834458769,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
84,1.0,5th-6th,education,9769,1,5.0_pct,0.0,0.0,0.9493670886075949,1.0,0.0,0.0,0.05063291139240506,79,0,0.008086805200122837,1.0,75,0,0,4,75,4,79,9769,0.05063291139240506,0.024579962663347853,1.0,1.1238548150220296,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
85,1.0,7th-8th,education,9769,1,5.0_pct,0.0,0.0,0.9617486338797814,1.0,0.0,0.0,0.03825136612021858,183,0,0.0187327259699048,1.0,176,0,0,7,176,7,183,9769,0.03825136612021858,0.05693839452395768,1.0,1.1385120107880726,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
86,1.0,9th,education,9769,1,5.0_pct,0.0,0.0,0.9470198675496688,1.0,0.0,0.0,0.052980132450331126,151,0,0.01545705804074112,1.0,143,0,0,8,143,8,151,9769,0.052980132450331126,0.046981953951462346,1.0,1.121076189430805,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
87,1.0,Assoc-acdm,education,9769,1,5.0_pct,0.0,0.0,0.7128712871287128,1.0,0.0,0.0,0.2871287128712871,303,0,0.031016480704268604,1.0,216,0,0,87,216,87,303,9769,0.2871287128712871,0.09427504667081518,1.0,0.8438925660521853,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
88,1.0,Assoc-voc,education,9769,1,5.0_pct,0.0,0.0,0.7044334975369458,1.0,0.0,0.0,0.2955665024630542,406,0,0.04156003685126421,1.0,286,0,0,120,286,120,406,9769,0.2955665024630542,0.12632233976353455,1.0,0.8339039635667566,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
89,1.0,Bachelors,education,9769,1,5.0_pct,0.0,0.0,0.5925245098039216,1.0,0.0,0.0,0.4074754901960784,1632,0,0.16705906438734774,1.0,967,0,0,665,967,665,1632,9769,0.4074754901960784,0.507778469197262,1.0,0.7014268046076626,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
90,1.0,Doctorate,education,9769,1,5.0_pct,0.0,0.0,0.272,1.0,0.0,0.0,0.728,125,0,0.012795577848295629,1.0,34,0,0,91,34,91,125,9769,0.728,0.03889234598630989,1.0,0.32199189686924495,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
91,1.0,HS-grad,education,9769,1,5.0_pct,0.0,0.0,0.8447417548226509,1.0,0.0,0.0,0.1552582451773491,3214,0,0.32899989763537724,1.0,2715,0,0,499,2715,499,3214,9769,0.1552582451773491,1.0,1.0,1.0,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
92,1.0,Masters,education,9769,1,5.0_pct,0.0,0.0,0.42411642411642414,1.0,0.0,0.0,0.5758835758835759,481,0,0.04923738356024158,1.0,204,0,0,277,204,277,481,9769,0.5758835758835759,0.14965774735532045,1.0,0.5020663672597374,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
93,0.0,Preschool,education,9769,1,5.0_pct,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16,0,0.0016378339645818406,1.0,16,0,0,0,16,0,16,9769,0.0,0.004978220286247666,1.0,1.1837937384898711,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
94,1.0,Prof-school,education,9769,1,5.0_pct,0.0,0.0,0.30337078651685395,1.0,0.0,0.0,0.6966292134831461,178,0,0.018220902855972977,1.0,54,0,0,124,54,124,178,9769,0.6966292134831461,0.05538270068450529,1.0,0.3591284375193991,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
95,1.0,Some-college,education,9769,1,5.0_pct,0.0,0.0,0.8065246941549615,1.0,0.0,0.0,0.19347530584503853,2207,0,0.22591872248950762,1.0,1780,0,0,427,1780,427,2207,9769,0.19347530584503853,0.6866832607342874,1.0,0.9547588828781017,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
96,1.0,10th,education,9769,1,10.0_pct,0.0,0.0,0.9383561643835616,1.0,0.0,0.0,0.06164383561643835,292,0,0.02989046985361859,1.0,274,0,0,18,274,18,292,9769,0.06164383561643835,0.0908525202240199,1.0,1.1108201518706324,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
97,1.0,11th,education,9769,1,10.0_pct,0.0,0.0,0.9560117302052786,1.0,0.0,0.0,0.04398826979472141,341,0,0.034906336370150476,1.0,326,0,0,15,326,15,341,9769,0.04398826979472141,0.10609831985065338,1.0,1.1317207001398768,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
98,1.0,12th,education,9769,1,10.0_pct,0.0,0.0,0.9310344827586207,1.0,0.0,0.0,0.06896551724137931,116,0,0.011874296243218344,1.0,108,0,0,8,108,8,116,9769,0.06896551724137931,0.03609209707529558,1.0,1.102152791007811,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
99,1.0,1st-4th,education,9769,1,10.0_pct,0.0,0.0,0.9555555555555556,1.0,0.0,0.0,0.044444444444444446,45,0,0.004606408025386427,1.0,43,0,0,2,43,2,45,9769,0.044444444444444446,0.014001244555071561,1.0,1.1311806834458769,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
100,1.0,5th-6th,education,9769,1,10.0_pct,0.0,0.0,0.9493670886075949,1.0,0.0,0.0,0.05063291139240506,79,0,0.008086805200122837,1.0,75,0,0,4,75,4,79,9769,0.05063291139240506,0.024579962663347853,1.0,1.1238548150220296,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
101,1.0,7th-8th,education,9769,1,10.0_pct,0.0,0.0,0.9617486338797814,1.0,0.0,0.0,0.03825136612021858,183,0,0.0187327259699048,1.0,176,0,0,7,176,7,183,9769,0.03825136612021858,0.05693839452395768,1.0,1.1385120107880726,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
102,1.0,9th,education,9769,1,10.0_pct,0.0,0.0,0.9470198675496688,1.0,0.0,0.0,0.052980132450331126,151,0,0.01545705804074112,1.0,143,0,0,8,143,8,151,9769,0.052980132450331126,0.046981953951462346,1.0,1.121076189430805,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
103,1.0,Assoc-acdm,education,9769,1,10.0_pct,0.0,0.0,0.7128712871287128,1.0,0.0,0.0,0.2871287128712871,303,0,0.031016480704268604,1.0,216,0,0,87,216,87,303,9769,0.2871287128712871,0.09427504667081518,1.0,0.8438925660521853,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
104,1.0,Assoc-voc,education,9769,1,10.0_pct,0.0,0.0,0.7044334975369458,1.0,0.0,0.0,0.2955665024630542,406,0,0.04156003685126421,1.0,286,0,0,120,286,120,406,9769,0.2955665024630542,0.12632233976353455,1.0,0.8339039635667566,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
105,1.0,Bachelors,education,9769,1,10.0_pct,0.0,0.0,0.5925245098039216,1.0,0.0,0.0,0.4074754901960784,1632,0,0.16705906438734774,1.0,967,0,0,665,967,665,1632,9769,0.4074754901960784,0.507778469197262,1.0,0.7014268046076626,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
106,1.0,Doctorate,education,9769,1,10.0_pct,0.0,0.0,0.272,1.0,0.0,0.0,0.728,125,0,0.012795577848295629,1.0,34,0,0,91,34,91,125,9769,0.728,0.03889234598630989,1.0,0.32199189686924495,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
107,1.0,HS-grad,education,9769,1,10.0_pct,0.0,0.0,0.8447417548226509,1.0,0.0,0.0,0.1552582451773491,3214,0,0.32899989763537724,1.0,2715,0,0,499,2715,499,3214,9769,0.1552582451773491,1.0,1.0,1.0,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
108,1.0,Masters,education,9769,1,10.0_pct,0.0,0.0,0.42411642411642414,1.0,0.0,0.0,0.5758835758835759,481,0,0.04923738356024158,1.0,204,0,0,277,204,277,481,9769,0.5758835758835759,0.14965774735532045,1.0,0.5020663672597374,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
109,0.0,Preschool,education,9769,1,10.0_pct,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16,0,0.0016378339645818406,1.0,16,0,0,0,16,0,16,9769,0.0,0.004978220286247666,1.0,1.1837937384898711,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
110,1.0,Prof-school,education,9769,1,10.0_pct,0.0,0.0,0.30337078651685395,1.0,0.0,0.0,0.6966292134831461,178,0,0.018220902855972977,1.0,54,0,0,124,54,124,178,9769,0.6966292134831461,0.05538270068450529,1.0,0.3591284375193991,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
111,1.0,Some-college,education,9769,1,10.0_pct,0.0,0.0,0.8065246941549615,1.0,0.0,0.0,0.19347530584503853,2207,0,0.22591872248950762,1.0,1780,0,0,427,1780,427,2207,9769,0.19347530584503853,0.6866832607342874,1.0,0.9547588828781017,1.0,1.0,1.0,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad,HS-grad
112,0.0,Female,gender,10,1,10_abs,0.9985920450545582,0.11205007824726135,1.0,0.0014079549454417458,1.0,0.8879499217527387,0.0,4,3195,0.4,0.0012503907471084713,4,358,2837,0,2841,358,3199,9769,0.11190997186620819,0.6666666666666667,1.369177868083776,1.0,0.36885492157222843,1.0738003050569047,1.0,Male,Male,Male,Male,Male,Male
113,0.0,Male,gender,10,1,10_abs,0.9986888111888111,0.30377818403412554,1.0,0.0013111888111888112,1.0,0.6962218159658745,0.0,6,6564,0.6,0.0009132420091324201,6,1994,4570,0,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
114,0.0,Female,gender,50,1,50_abs,0.991200281590989,0.11279143037177064,1.0,0.008799718409010912,1.0,0.8872085696282294,0.0,25,3174,0.5,0.007814942169427946,25,358,2816,0,2841,358,3199,9769,0.11190997186620819,1.0,2.053766802125664,1.0,0.370220617744854,1.6107004575853574,1.0,Male,Male,Male,Male,Male,Male
115,0.0,Male,gender,50,1,50_abs,0.9945367132867133,0.3046600458365164,1.0,0.005463286713286713,1.0,0.6953399541634836,0.0,25,6545,0.5,0.00380517503805175,25,1994,4551,0,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
116,0.0,Female,gender,100,1,100_abs,0.9813445969728969,0.11379529561347743,1.0,0.018655403027103133,1.0,0.8862047043865225,0.0,53,3146,0.53,0.016567677399187245,53,358,2788,0,2841,358,3199,9769,0.11190997186620819,1.1276595744680853,2.3159497981417063,1.0681818181818181,0.3728210513745421,1.9401619148187257,1.0015067805123055,Male,Male,Male,Male,Male,Male
117,0.0015045135406218655,Male,gender,100,1,100_abs,0.9903846153846154,0.30522765598650925,0.9361702127659575,0.009615384615384616,0.9984954864593781,0.6947723440134908,0.06382978723404255,47,6523,0.47,0.007153729071537291,44,1991,4532,3,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
118,1.0,Female,gender,9769,1,1.0_pct,0.0,0.0,0.8880900281337918,1.0,0.0,0.0,0.11190997186620819,3199,0,0.32746442829358174,1.0,2841,0,0,358,2841,358,3199,9769,0.11190997186620819,0.48691019786910195,1.0,1.2750768104980357,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
119,1.0,Male,gender,9769,1,1.0_pct,0.0,0.0,0.6964992389649924,1.0,0.0,0.0,0.3035007610350076,6570,0,0.6725355717064183,1.0,4576,0,0,1994,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
120,1.0,Female,gender,9769,1,2.0_pct,0.0,0.0,0.8880900281337918,1.0,0.0,0.0,0.11190997186620819,3199,0,0.32746442829358174,1.0,2841,0,0,358,2841,358,3199,9769,0.11190997186620819,0.48691019786910195,1.0,1.2750768104980357,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
121,1.0,Male,gender,9769,1,2.0_pct,0.0,0.0,0.6964992389649924,1.0,0.0,0.0,0.3035007610350076,6570,0,0.6725355717064183,1.0,4576,0,0,1994,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
122,1.0,Female,gender,9769,1,5.0_pct,0.0,0.0,0.8880900281337918,1.0,0.0,0.0,0.11190997186620819,3199,0,0.32746442829358174,1.0,2841,0,0,358,2841,358,3199,9769,0.11190997186620819,0.48691019786910195,1.0,1.2750768104980357,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
123,1.0,Male,gender,9769,1,5.0_pct,0.0,0.0,0.6964992389649924,1.0,0.0,0.0,0.3035007610350076,6570,0,0.6725355717064183,1.0,4576,0,0,1994,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
124,1.0,Female,gender,9769,1,10.0_pct,0.0,0.0,0.8880900281337918,1.0,0.0,0.0,0.11190997186620819,3199,0,0.32746442829358174,1.0,2841,0,0,358,2841,358,3199,9769,0.11190997186620819,0.48691019786910195,1.0,1.2750768104980357,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
125,1.0,Male,gender,9769,1,10.0_pct,0.0,0.0,0.6964992389649924,1.0,0.0,0.0,0.3035007610350076,6570,0,0.6725355717064183,1.0,4576,0,0,1994,4576,1994,6570,9769,0.3035007610350076,1.0,1.0,1.0,1.0,1.0,1.0,Male,Male,Male,Male,Male,Male
126,0.0,Amer-Indian-Eskimo,race,10,1,10_abs,1.0,0.1,0.0,0.0,1.0,0.9,0.0,0,100,0.0,0.0,0,10,90,0,90,10,100,9769,0.1,0.0,0.0,0.0,0.39180405087140835,0.0,1.0,White,White,White,White,White,White
127,0.0,Asian-Pac-Islander,race,10,1,10_abs,1.0,0.2706270627062706,0.0,0.0,1.0,0.7293729372937293,0.0,0,303,0.0,0.0,0,82,221,0,221,82,303,9769,0.2706270627062706,0.0,0.0,0.0,1.0603277944374747,0.0,1.0,White,White,White,White,White,White
128,0.0,Black,race,10,1,10_abs,0.9976133651551312,0.13367875647668392,1.0,0.002386634844868735,1.0,0.8663212435233161,0.0,2,965,0.2,0.002068252326783868,2,129,836,0,838,129,967,9769,0.13340227507755947,0.25,2.1525336091003107,1.0,0.5237587830301728,1.8505369928400957,1.0,White,White,White,White,White,White
129,0.0,Other,race,10,1,10_abs,1.0,0.1095890410958904,0.0,0.0,1.0,0.8904109589041096,0.0,0,73,0.0,0.0,0,8,65,0,65,8,73,9769,0.1095890410958904,0.0,0.0,0.0,0.42937430232483104,0.0,1.0,White,White,White,White,White,White
130,0.0,White,race,10,1,10_abs,0.9987103014670321,0.25522962250541,1.0,0.0012896985329679186,1.0,0.7447703774945901,0.0,8,8318,0.8,0.0009608455440787893,8,2123,6195,0,6203,2123,8326,9769,0.2549843862599087,1.0,1.0,1.0,1.0,1.0,1.0,White,White,White,White,White,White
131,0.0,Amer-Indian-Eskimo,race,50,1,50_abs,0.9888888888888889,0.10101010101010101,1.0,0.011111111111111112,1.0,0.898989898989899,0.0,1,99,0.02,0.01,1,10,89,0,90,10,100,9769,0.1,0.024999999999999998,2.0814999999999997,1.0,0.394239141295194,1.7230555555555556,1.0,White,White,White,White,White,White
132,0.0,Asian-Pac-Islander,race,50,1,50_abs,0.995475113122172,0.271523178807947,1.0,0.004524886877828055,1.0,0.7284768211920529,0.0,1,302,0.02,0.0033003300330033004,1,82,220,0,221,82,303,9769,0.2706270627062706,0.024999999999999998,0.686963696369637,1.0,1.059746142064366,0.7016968325791856,1.0,White,White,White,White,White,White
133,0.0,Black,race,50,1,50_abs,0.9904534606205251,0.13451511991657977,1.0,0.00954653937947494,1.0,0.8654848800834203,0.0,8,959,0.16,0.008273009307135471,8,129,830,0,838,129,967,9769,0.13340227507755947,0.19999999999999998,1.7220268872802482,1.0,0.5250081411346114,1.4804295942720764,1.0,White,White,White,White,White,White
134,0.0,Other,race,50,1,50_abs,1.0,0.1095890410958904,0.0,0.0,1.0,0.8904109589041096,0.0,0,73,0.0,0.0,0,8,65,0,65,8,73,9769,0.1095890410958904,0.0,0.0,0.0,0.4277224656243748,0.0,1.0,White,White,White,White,White,White
135,0.0,White,race,50,1,50_abs,0.9935515073351604,0.25621530292058897,1.0,0.006448492664839594,1.0,0.7437846970794111,0.0,40,8286,0.8,0.004804227720393947,40,2123,6163,0,6203,2123,8326,9769,0.2549843862599087,1.0,1.0,1.0,1.0,1.0,1.0,White,White,White,White,White,White
136,0.0,Amer-Indian-Eskimo,race,100,1,100_abs,0.9777777777777777,0.10204081632653061,1.0,0.022222222222222223,1.0,0.8979591836734694,0.0,2,98,0.02,0.02,2,10,88,0,90,10,100,9769,0.1,0.02564102564102564,2.134871794871795,1.04,0.3969965344628418,1.837925925925926,1.0014150943396227,White,White,White,White,White,White
137,0.0,Asian-Pac-Islander,race,100,1,100_abs,0.9864253393665159,0.2733333333333333,1.0,0.013574660633484163,1.0,0.7266666666666667,0.0,3,300,0.03,0.009900990099009901,3,82,218,0,221,82,303,9769,0.2706270627062706,0.03846153846153846,1.0568672251840567,1.04,1.0634213836477986,1.122714932126697,1.0014150943396227,White,White,White,White,White,White
138,0.0,Black,race,100,1,100_abs,0.9797136038186157,0.13578947368421052,1.0,0.02028639618138425,1.0,0.8642105263157894,0.0,17,950,0.17,0.017580144777662874,17,129,821,0,838,129,967,9769,0.13340227507755947,0.21794871794871795,1.8765677617797574,1.04,0.5282979145978153,1.6778202068416868,1.0014150943396227,White,White,White,White,White,White
139,0.0,Other,race,100,1,100_abs,1.0,0.1095890410958904,0.0,0.0,1.0,0.8904109589041096,0.0,0,73,0.0,0.0,0,8,65,0,65,8,73,9769,0.1095890410958904,0.0,0.0,0.0,0.42636340139570944,0.0,1.0014150943396227,White,White,White,White,White,White
140,0.001413094677343382,White,race,100,1,100_abs,0.9879090762534257,0.25703200775945684,0.9615384615384616,0.012090923746574238,0.9985869053226566,0.7429679922405431,0.038461538461538464,78,8248,0.78,0.009368244054768196,75,2120,6128,3,6203,2123,8326,9769,0.2549843862599087,1.0,1.0,1.0,1.0,1.0,1.0,White,White,White,White,White,White
141,1.0,Amer-Indian-Eskimo,race,9769,1,1.0_pct,0.0,0.0,0.9,1.0,0.0,0.0,0.1,100,0,0.010236462278636503,1.0,90,0,0,10,90,10,100,9769,0.1,0.012010569300984866,1.0,1.2080283733677253,1.0,1.0,1.0,White,White,White,White,White,White
142,1.0,Asian-Pac-Islander,race,9769,1,1.0_pct,0.0,0.0,0.7293729372937293,1.0,0.0,0.0,0.2706270627062706,303,0,0.031016480704268604,1.0,221,0,0,82,221,82,303,9769,0.2706270627062706,0.03639202498198415,1.0,0.9790035589082041,1.0,1.0,1.0,White,White,White,White,White,White
143,1.0,Black,race,9769,1,1.0_pct,0.0,0.0,0.8665977249224406,1.0,0.0,0.0,0.13340227507755947,967,0,0.09898659023441499,1.0,838,0,0,129,838,129,967,9769,0.13340227507755947,0.11614220514052366,1.0,1.1631940444469193,1.0,1.0,1.0,White,White,White,White,White,White
144,1.0,Other,race,9769,1,1.0_pct,0.0,0.0,0.8904109589041096,1.0,0.0,0.0,0.1095890410958904,73,0,0.007472617463404647,1.0,65,0,0,8,65,8,73,9769,0.1095890410958904,0.008767715589718953,1.0,1.1951574470152533,1.0,1.0,1.0,White,White,White,White,White,White
145,1.0,White,race,9769,1,1.0_pct,0.0,0.0,0.7450156137400913,1.0,0.0,0.0,0.2549843862599087,8326,0,0.8522878493192753,1.0,6203,0,0,2123,6203,2123,8326,9769,0.2549843862599087,1.0,1.0,1.0,1.0,1.0,1.0,White,White,White,White,White,White
146,1.0,Amer-Indian-Eskimo,race,9769,1,2.0_pct,0.0,0.0,0.9,1.0,0.0,0.0,0.1,100,0,0.010236462278636503,1.0,90,0,0,10,90,10,100,9769,0.1,0.012010569300984866,1.0,1.2080283733677253,1.0,1.0,1.0,White,White,White,White,White,White
147,1.0,Asian-Pac-Islander,race,9769,1,2.0_pct,0.0,0.0,0.7293729372937293,1.0,0.0,0.0,0.2706270627062706,303,0,0.031016480704268604,1.0,221,0,0,82,221,82,303,9769,0.2706270627062706,0.03639202498198415,1.0,0.9790035589082041,1.0,1.0,1.0,White,White,White,White,White,White
148,1.0,Black,race,9769,1,2.0_pct,0.0,0.0,0.8665977249224406,1.0,0.0,0.0,0.13340227507755947,967,0,0.09898659023441499,1.0,838,0,0,129,838,129,967,9769,0.13340227507755947,0.11614220514052366,1.0,1.1631940444469193,1.0,1.0,1.0,White,White,White,White,White,White
149,1.0,Other,race,9769,1,2.0_pct,0.0,0.0,0.8904109589041096,1.0,0.0,0.0,0.1095890410958904,73,0,0.007472617463404647,1.0,65,0,0,8,65,8,73,9769,0.1095890410958904,0.008767715589718953,1.0,1.1951574470152533,1.0,1.0,1.0,White,White,White,White,White,White
150,1.0,White,race,9769,1,2.0_pct,0.0,0.0,0.7450156137400913,1.0,0.0,0.0,0.2549843862599087,8326,0,0.8522878493192753,1.0,6203,0,0,2123,6203,2123,8326,9769,0.2549843862599087,1.0,1.0,1.0,1.0,1.0,1.0,White,White,White,White,White,White
151,1.0,Amer-Indian-Eskimo,race,9769,1,5.0_pct,0.0,0.0,0.9,1.0,0.0,0.0,0.1,100,0,0.010236462278636503,1.0,90,0,0,10,90,10,100,9769,0.1,0.012010569300984866,1.0,1.2080283733677253,1.0,1.0,1.0,White,White,White,White,White,White
152,1.0,Asian-Pac-Islander,race,9769,1,5.0_pct,0.0,0.0,0.7293729372937293,1.0,0.0,0.0,0.2706270627062706,303,0,0.031016480704268604,1.0,221,0,0,82,221,82,303,9769,0.2706270627062706,0.03639202498198415,1.0,0.9790035589082041,1.0,1.0,1.0,White,White,White,White,White,White
153,1.0,Black,race,9769,1,5.0_pct,0.0,0.0,0.8665977249224406,1.0,0.0,0.0,0.13340227507755947,967,0,0.09898659023441499,1.0,838,0,0,129,838,129,967,9769,0.13340227507755947,0.11614220514052366,1.0,1.1631940444469193,1.0,1.0,1.0,White,White,White,White,White,White
154,1.0,Other,race,9769,1,5.0_pct,0.0,0.0,0.8904109589041096,1.0,0.0,0.0,0.1095890410958904,73,0,0.007472617463404647,1.0,65,0,0,8,65,8,73,9769,0.1095890410958904,0.008767715589718953,1.0,1.1951574470152533,1.0,1.0,1.0,White,White,White,White,White,White
155,1.0,White,race,9769,1,5.0_pct,0.0,0.0,0.7450156137400913,1.0,0.0,0.0,0.2549843862599087,8326,0,0.8522878493192753,1.0,6203,0,0,2123,6203,2123,8326,9769,0.2549843862599087,1.0,1.0,1.0,1.0,1.0,1.0,White,White,White,White,White,White
156,1.0,Amer-Indian-Eskimo,race,9769,1,10.0_pct,0.0,0.0,0.9,1.0,0.0,0.0,0.1,100,0,0.010236462278636503,1.0,90,0,0,10,90,10,100,9769,0.1,0.012010569300984866,1.0,1.2080283733677253,1.0,1.0,1.0,White,White,White,White,White,White
157,1.0,Asian-Pac-Islander,race,9769,1,10.0_pct,0.0,0.0,0.7293729372937293,1.0,0.0,0.0,0.2706270627062706,303,0,0.031016480704268604,1.0,221,0,0,82,221,82,303,9769,0.2706270627062706,0.03639202498198415,1.0,0.9790035589082041,1.0,1.0,1.0,White,White,White,White,White,White
158,1.0,Black,race,9769,1,10.0_pct,0.0,0.0,0.8665977249224406,1.0,0.0,0.0,0.13340227507755947,967,0,0.09898659023441499,1.0,838,0,0,129,838,129,967,9769,0.13340227507755947,0.11614220514052366,1.0,1.1631940444469193,1.0,1.0,1.0,White,White,White,White,White,White
